file,utterance_no,start_time,end_time,text,speaker,context,pid,vid,sid,hispanic,ethnicity,gender,age,age_group,s_length
02800001-23,352,1716.6799999999998,1718.6799999999998,You got it?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,353,1718.6799999999998,1719.6799999999998,You got it?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,354,1719.6799999999998,1720.6799999999998,Push on this way.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,355,1720.6799999999998,1723.6799999999998,Like this like up.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,356,1723.6799999999998,1724.6799999999998,Like up?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,357,1724.6799999999998,1737.6799999999998,"Come on on. Look, wait for me. Look, look at the",ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,358,1724.6799999999998,1737.6799999999998,I'm right here.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,359,1740.6799999999998,1745.6799999999998,You're not fast you did that. You can do a fast deal?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,360,1745.6799999999998,1755.6799999999998,"Look! Look, look after it's",kchild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,361,1757.6799999999998,1759.6799999999998,Let me see [name].,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,362,1759.6799999999998,1760.6799999999998,"Whoa, are your legs on fire?",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,363,1760.6799999999998,1762.6799999999998,Or did you make fun pants?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,364,1762.6799999999998,1764.6799999999998,We put out the fire.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,365,1764.6799999999998,1766.6799999999998,"Good, Deacon.",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,366,1766.6799999999998,1769.6799999999998,"And when the fire is out, we can put it in this basket.",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,367,1769.6799999999998,1779.8799999999999,"Oh, I see a fire two of them.",kchild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,368,1769.6799999999998,1779.8799999999999,How are we going to get those?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,369,1769.6799999999998,1779.8799999999999,Oh and I see,kchild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,370,1783.3199999999997,1787.6799999999998,I see five fires.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,371,1783.3199999999997,1787.6799999999998,How can we get them [name]?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,372,1783.3199999999997,1787.6799999999998,One over there and one over,kchild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,373,1787.6799999999998,1790.6799999999998,two over there. Oh three over there and one over there.,kchild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,374,1790.6799999999998,1793.6799999999998,When? We'll the right before.,kchild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,375,1793.6799999999998,1794.6799999999998,I will be far.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,376,1794.6799999999998,1795.6799999999998,You are right my friend?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,377,1795.6799999999998,1796.6799999999998,Before.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,378,1796.6799999999998,1817.6799999999998,"Yeah, so be pretty careful with the swims, don't know. I see. I need my",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,379,1817.6799999999998,1819.6799999999998,my name.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,380,1819.6799999999998,1820.6799999999998,I ate my kids.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,381,1820.6799999999998,1822.6799999999998,A mom I she found a mom and she found out of the morning.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,382,1822.6799999999998,1825.6799999999998,"Well, I can't wish you right now.",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,383,1825.6799999999998,1827.6799999999998,I think you're using my hair.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,384,1827.6799999999998,1828.6799999999998,I'll call.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,385,1828.6799999999998,1832.6799999999998,"Yeah, in just a minute,",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,386,1832.6799999999998,1867.6799999999998,"I have a little bit of stuff to feed up first, okay?",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,387,1832.6799999999998,1867.6799999999998,I have a big meal.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,388,1832.6799999999998,1867.6799999999998,"Oh, yeah. Yeah.",ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,389,1867.6799999999998,1871.6799999999998,We can stay all all we need to watch.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,390,1871.6799999999998,1872.6799999999998,Halloween.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,391,1872.6799999999998,1873.6799999999998,Halloween!,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,392,1873.6799999999998,1875.9599999999998,Halloween are yet! Helloie!,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,393,1875.9599999999998,1876.9599999999998,Arvia!,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,394,1876.9599999999998,1882.1999999999998,Everyone really wants to fly with you and I keep going to play with you and I keep going to play with you,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,395,1882.1999999999998,1884.1999999999998,and I'm just going to play with you.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,396,1884.1999999999998,1886.6799999999998,I'm just going to play with him. I don't know.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,397,1886.6799999999998,1896.6799999999998,I use up my really. You can't get,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,398,1896.6799999999998,1897.6799999999998,water?,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,399,1897.6799999999998,1899.6799999999998,Are you okay?,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,400,1899.6799999999998,1901.6799999999998,No.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,401,1901.6799999999998,1902.6799999999998,No.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,402,1902.6799999999998,1899.6799999999998,Like the,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,403,1899.6799999999998,1936.6799999999998,You okay? I can't to go. The train Go and try to make up like it.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,404,1936.6799999999998,1939.6799999999998,Wait!,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,405,1939.6799999999998,1940.6799999999998,Wait!,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,406,1940.6799999999998,1942.6799999999998,Wait!,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,407,1942.6799999999998,1943.6799999999998,Now!,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,408,1943.6799999999998,1944.6799999999998,Hey!,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,409,1944.6799999999998,1945.6799999999998,"You just hacking! Yeah, it's just asking.",ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,410,1945.6799999999998,1946.6799999999998,It's not.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,411,1946.6799999999998,1947.6799999999998,It's good.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,412,1947.6799999999998,1949.6799999999998,Yeah.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,413,1949.6799999999998,1950.6799999999998,It's great.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,414,1950.6799999999998,1952.6799999999998,"Oh,",ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,415,1952.6799999999998,1955.6799999999998,"Yeah, it's amazing. amazing.",ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,416,1955.6799999999998,1957.6799999999998,This is amazing.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,417,1957.6799999999998,1958.6799999999998,You want to find,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,418,1958.6799999999998,1959.6799999999998,to do you,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,419,1959.6799999999998,1987.6799999999998,"it it's great clothing I can't be Oh, I'll be here. Oh, yeah, oh, yeah.",ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,420,1987.6799999999998,1989.6799999999998,"Oh, yeah.",ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,421,1989.6799999999998,1990.6799999999998,I see.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,422,1990.6799999999998,2025.6799999999998,"Oh, I'm right here. Get the It's not good. I didn't.",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,423,2025.6799999999998,2067.68,"But I used a dance, but I used to fire. I can't get there. I'm going to go and I love friendship with friendship with.",ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,424,2067.68,2071.68,Where?,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,425,2071.68,2072.68,Holy.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,426,2072.68,2076.68,"We can go get friendship, one of the bunnies.",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,427,2076.68,2077.68,"Come on, [name].",tadult,outdoor_other,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,428,2077.68,2080.68,"Okay, so that's standing.",tadult,outdoor_other,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,429,2080.68,2082.68,You know where she is in the sand though?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,430,2082.68,2085.68,"Come on, you know, you know.",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,431,2085.68,2086.68,"Come on, you know.",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,432,2086.68,2106.68,"I want to hide the night. Oh, yeah.",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,433,2106.68,2149.68,The I'm going to.,radult,outdoor_grass,02800001,4,23,yes,other,male,5.5,5,2266.68
02800001-23,434,2106.68,2149.68,Oh you can't see?,ochild,outdoor_grass,02800001,4,23,yes,other,male,5.5,5,2266.68
02800001-23,435,2149.68,2151.68,Are you going to be on the basis?,ochild,outdoor_grass,02800001,4,23,yes,other,male,5.5,5,2266.68
02800001-23,436,2151.68,2261.68,"And we're to the station. I'm going to. Oh, how can I do? I'll be up there. I'm going to go and I'm going to",ochild,outdoor_grass,02800001,4,23,yes,other,male,5.5,5,2266.68
02800001-23,437,2151.68,2261.68,snack time [name],tadult,outdoor_grass,02800001,4,23,yes,other,male,5.5,5,2266.68
02800001-23,438,2264.68,2266.68,Can I take off the ladybug for snack time?,tadult,outdoor_other,02800001,4,23,yes,other,male,5.5,5,2266.68
02800001-23,439,2264.68,2266.68,Yeah.,kchild,outdoor_other,02800001,4,23,yes,other,male,5.5,5,2266.68
02800001-23,440,2264.68,2266.68,Thank you for making a move.,tadult,outdoor_other,02800001,4,23,yes,other,male,5.5,5,2266.68
02800001-27,0,0,14,"All right, do 81.",radult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,1,0,14,I don't know where that one goes.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,2,14,15,I really don't.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,3,15,17,That's all right.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,4,17,44,"Put it in there. Oh, This is your turn. No, wait, no, no. No, it can do it actually do it.",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,5,44,54,"It's not a big work. Oh, no, no. No.",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,6,54,56,"They all,",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,7,56,58,"They all,",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,8,58,60,What do you do are either for,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,9,60,62,or what do you do for here?,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,10,62,74,"No, no, no, no, no, no. This is how we do?",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,11,74,76,This is how we do.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,12,76,79,"Ooh, anything things happening.",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,13,79,85,"Oh, there's all the anything things happening with this. [name] would now be a good time to start.",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,14,85,89,[name] would now be a good time to start.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,15,89,94,"Do all the materials away or do we wait a little later? Oh, we wait until maybe",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,16,94,96,on the lot time to go.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,17,96,97,9 below?,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,18,97,98,9 50?,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,19,98,100,"Yeah, perfect.",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,20,100,101,Okay.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,21,101,102,Okay.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,22,102,103,Okay. Okay. Awesome.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,23,103,107,I can't watch all the pieces on let's be check the floor.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,24,107,109,There's a little more right here.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,25,109,110,"Oh, here's a, here's a new one.",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,26,110,114,And so there's a little bit more. I was before. I was going to the floor.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,27,114,118,"[name], have you done this puzzle before?",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,28,118,119,No.,kchild,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,29,119,122,"I should have looked at how the puzzle was before, but I didn't see it.",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,30,122,124,I have no idea.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,31,124,126,Let's see if they should this way.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,32,126,129,"Oh, I think the red one goes across there.",kchild,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,33,129,130,"Okay, I have...",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,34,130,133,I didn't see this one before it was taken apart.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,35,134,136,"Somewhere over there, huh?",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,36,136,143,"Yeah, I really have no idea. I'm not sure either, huh?",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,37,143,160,"I'm not sure either, huh?",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,38,143,160,"I've seen this puzzle, but I haven't seen it for a long time.",kchild,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,39,160,165,"Yeah, it's been a little while. Okay.",kchild,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,40,165,167,That one belongs.,kchild,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,41,167,170,I know the red ones over there.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,42,170,171,It's a little tricky.,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,43,171,174,Did it go towards the back of the puzzle here?,tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
02800001-27,44,174,177,"Do you think maybe, hmm.",tadult,indoor_puzzle,02800001,1,27,yes,other,male,5.49,5,2193
